0,2.14,2,0,0
0,2.2,2,0,0
0,0.3,0,0,0.1
0,2.2,2,2,0.1
0,2.2,2,2,2
0,2.2,2,2,2
0,2.2,2,2,0.1
0,0.3,0,0,0.1
0,0.3,0,0,0
1,0.3,0,0,0
0,0.3,0,0,0.1
1,2.14,2,2,1.1
1,1.6,1,1,1.1
2,1.6,1,1,1
2,1.6,1,1,1
2,1.6,1,1,1
1,1.6,1,1,1
2,1.6,1,1,2.1
2,1.6,0,0,2.1
0,0.3,0,0,0
2,0.3,0,0,0
2,0.3,0,0,0
2,0.3,0,0,0
2,0.3,0,0,0
2,0.3,0,0,0
2,0.3,0,0,0
2,0.3,0,0,0
2,0.3,0,0,0
1,0.3,0,0,0
2,0.3,0,0,2.1
2,0.3,0,0,2.1
2,0.3,0,0,2.1
2,2.8,2,0,2.1
2,0.3,0,0,2.1
2,0.3,0,0,2.1
2,2.8,2,2,2.1
2,2.14,2,2,2
2,2.14,2,2,2
2,1.12,1,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
3,2.14,2,2,2
3,2.14,2,2,2
3,2.14,2,2,2
3,2.14,2,2,2
3,2.14,2,2,2
3,2.14,2,2,2
3,2.14,2,2,2
3,2.14,2,2,2
2,2.14,2,2,2
3,2.14,2,2,2
3,2.14,2,2,2
3,2.14,2,2,2
2,1.12,1,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
3,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
3,2.1,2,2,2
3,2.1,2,2,2
3,2.14,2,2,2
3,2.14,2,2,2
0,2.14,2,2,2
0,2.14,2,2,2
0,2.14,2,2,2
1,1.12,1,2,2
1,1.12,1,2,2
1,2.14,2,2,2
1,1.12,1,2,1.1
0,1.12,0,0,0.1
2,0.3,0,0,0
2,0.3,0,0,0
2,0.3,0,0,2.1
1,2.14,2,2,1.1
2,2.14,2,2,2
1,4.111,4,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,1.12,1,2,2
3,2.14,2,2,2
3,2.1,2,2,2
3,2.14,2,2,2
3,2.14,2,2,2
3,2.14,2,2,2
3,2.14,2,2,2
3,2.14,2,2,2
0,2.14,0,0,0.1
0,0.15,0,0,0.1
0,0.3,0,0,0.1
1,0.3,0,0,1.1
1,0.3,0,0,1.1
0,0.3,0,0,0.1
0,1.4,1,1,0.1
0,0.3,0,0,0.1
0,0.3,0,0,0.1
0,0.15,0,0,0.1
0,0.15,0,0,0.1
0,0.3,0,0,0.1
2,2.14,2,2,2.1
1,1.12,1,1,1.1
0,0.15,0,0,0.1
2,0.3,0,0,2.1
0,0.3,0,0,0.1
2,0.3,0,0,2.1
0,0.3,0,0,0.1
0,2.14,2,2,0.1
2,0.3,0,2,2.1
2,2.14,2,2,2.1
1,2.14,2,2,1.1
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2.1
2,0.3,0,0,2.1
0,0.15,0,0,0.1
0,0.15,0,0,0.1
0,2.14,2,0,0.1
1,2.14,2,0,1.1
2,2.14,2,0,2.1
2,0.15,0,0,2.1
0,0.15,0,0,0.1
0,0.15,0,0,0.1
0,0.3,0,0,0.1
1,0.3,0,0,1.1
1,0.3,0,0,1.1
2,2.14,2,2,2
1,1.4,1,2,2
0,2.14,2,2,2
0,1.6,1,2,0.1
1,0.3,0,2,1.1
2,2.14,2,2,2.1
1,1.7,1,2,1.1
1,2.14,2,2,1.1
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.2,2,2,2.1
0,0.15,0,2,0.1
2,2.14,2,2,2.1
1,2.14,2,2,1.1
0,2.14,2,2,0.1
1,2.14,0,0,1.1
0,0.15,0,0,0.1
0,0.15,0,0,0.1
0,0.15,0,0,0.1
0,2.14,2,2,0.1
1,2.14,2,2,1.1
2,2.14,2,2,2.1
1,2.14,2,2,2
0,2.14,2,2,2
1,2.14,2,2,2
0,2.14,2,2,2
1,2.14,2,2,2
1,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2.1
0,0.15,0,0,0.1
0,0.15,0,0,0.1
1,0.3,0,0,1.1
1,2.14,2,2,1.1
2,2.14,2,2,2.1
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
1,1.12,1,2,2
1,1.12,1,2,2
2,2.14,2,2,2
1,2.14,2,2,2
1,1.12,1,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2.1
0,0.15,0,0,0.1
1,1.13,1,1,1.1
1,1.12,1,1,1.1
1,1.12,1,1,1.1
2,2.14,2,2,2.1
2,2.2,2,2,2
2,2.14,2,2,2.1
2,2.14,0,0,2.1
1,0.15,0,0,1.1
1,1.6,1,1,1.1
2,2.14,2,2,2.1
2,0.3,0,0,2.1
2,1.4,1,1,2.1
2,2.14,2,2,2.1
2,2.14,2,2,2.1
2,2.14,2,2,2.1
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2.1
0,0.15,0,0,0.1
1,0.3,0,0,1.1
2,2.14,2,2,2.1
0,2.14,0,0,0.1
0,0.3,0,0,0
1,0.3,0,0,0
1,0.3,0,0,0
1,2.14,2,0,0
2,2.14,2,0,0
1,0.3,0,0,0
1,2.2,2,0,0
1,2.14,2,0,0
1,2.14,2,0,0
1,0.3,0,0,1.1
2,2.14,2,2,2.1
2,2.2,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2.1
0,2.14,0,0,0.1
1,0.15,0,0,1.1
0,0.3,0,0,0.1
1,1.12,1,1,1.1
2,2.14,2,2,2.1
2,2.2,2,2,2.1
1,2.14,2,2,2
1,0.3,0,0,1.1
0,0.15,0,0,0.1
1,2.14,2,2,1.1
2,2.14,2,2,2.1
2,2.14,2,2,2.1
2,2.14,2,2,2
2,2.14,2,2,2.1
1,1.12,1,1,1.1
2,1.12,1,1,1
2,1.12,1,1,2.1
2,2.14,2,2,2.1
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2.1
0,0.15,0,0,0.1
1,0.3,0,0,1.1
0,0.15,0,0,0.1
2,2.14,2,2,2.1
2,2.2,2,2,2.1
0,2.14,2,2,0.1
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2.1
0,0.15,0,2,0.1
2,2.14,2,2,2.1
0,0.15,0,0,0.1
0,0.15,0,0,0.1
1,4.111,4,1,1.1
1,2.14,2,2,1.1
2,2.14,2,2,2.1
1,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.1,2,2,2
2,2.1,0,0,2.1
2,0.15,0,0,2.1
0,0.15,0,0,0.1
2,2.14,2,2,2.1
2,2.14,2,2,2.1
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.1,2,2,2
2,2.1,2,2,2
0,2.1,0,0,0.1
0,0.15,0,0,0.1
2,2.14,2,2,2.1
1,2.14,2,2,1.1
2,2.14,2,2,2.1
2,2.14,2,2,2
2,2.14,2,2,2
2,2.1,2,2,2
2,3.9,3,3,2.1
0,1.12,1,1,0.1
1,2.1,2,2,1.1
0,0.15,0,0,0.1
0,0.15,0,0,0.1
0,0.15,0,0,0.1
2,2.14,2,2,2.1
1,3.9,3,3,1.1
2,3.9,3,3,2.1
2,2.1,2,2,2
2,2.14,2,2,2.1
0,0.15,0,0,0.1
0,1.12,1,1,0.1
1,2.14,2,2,1.1
2,2.14,2,2,2.1
2,2.14,2,2,2
2,2.14,2,2,2
2,2.1,2,2,2
2,2.1,2,2,2
0,2.1,2,2,2
2,2.14,2,2,2.1
0,2.14,2,2,0.1
1,0.15,0,0,1.1
1,1.13,1,1,1.1
2,2.14,2,2,2.1
2,2.14,2,2,2.1
2,2.1,2,2,2.1
1,2.14,2,2,2
1,2.14,2,2,1.1
2,2.14,2,2,2.1
2,3.9,3,2,2.1
1,2.1,2,2,1.1
1,2.14,2,2,1.1
2,2.1,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
1,2.14,2,2,2
1,2.1,2,2,2
2,2.14,2,2,2
2,2.1,2,2,2
2,2.1,2,2,2
2,2.1,2,2,2
2,2.1,2,2,2
2,2.14,2,2,2
4,2.14,2,2,2
4,2.14,2,2,2
4,2.14,2,2,2
4,4.111,4,2,2
4,2.14,2,2,2
4,4.111,4,2,2
4,2.14,2,2,2
4,2.14,2,2,2
4,2.1,2,2,2
4,4.111,4,4,4
4,3.9,3,3,3
4,2.1,2,3,3
4,2.14,2,3,3
4,3.9,3,3,3
4,3.9,3,3,3
4,2.14,2,3,3
4,2.14,2,3,3
4,2.14,2,3,3
4,3.9,3,3,3
4,3.9,3,3,3
4,4.111,4,4,4
4,4.111,4,4,4
4,4.111,4,4,4
4,3.9,3,4,4
4,2.1,2,4,4
4,2.1,2,4,4
4,2.1,2,4,4
4,4.111,4,4,4
4,3.9,3,4,4
4,3.9,3,4,4
4,2.1,2,4,4
4,4.111,4,4,4
4,2.1,2,2,2
4,2.14,2,2,2
4,2.1,2,2,2
4,2.1,2,2,2
4,2.1,2,2,2
4,2.1,2,2,2
4,3.9,3,2,2
4,2.14,2,2,2
4,2.14,2,2,2
4,3.9,3,3,3
4,3.9,3,3,3
4,3.9,3,3,3
4,3.9,3,3,3
4,2.1,2,2,2
4,2.1,2,2,2
4,4.111,4,2,2
4,2.14,2,2,2
4,3.9,3,3,3
4,2.1,2,3,3
4,3.9,3,3,3
4,3.9,3,3,3
4,3.9,3,3,3
4,3.9,3,3,3
4,3.9,3,3,3
4,2.1,2,3,3
4,2.1,2,3,3
4,2.1,2,3,3
4,3.9,3,3,3
4,4.111,4,4,4
4,3.9,3,4,4
4,3.9,3,4,4
4,4.111,4,4,4
4,4.111,4,4,4
4,3.9,3,4,4
4,3.9,3,4,4
4,2.1,2,4,4
4,2.14,2,4,4
4,4.111,4,4,4
4,4.111,4,4,4
4,4.111,4,4,4
4,4.111,4,4,4
4,2.14,2,4,4
4,3.9,3,4,4
4,2.1,2,4,4
4,4.111,4,4,4
4,2.14,2,2,2
4,3.9,3,2,2
4,2.1,2,2,2
4,3.9,3,2,2
4,2.1,2,2,2
2,2.14,2,2,2
2,2.1,2,2,2
2,2.14,2,2,2
1,2.14,2,2,2
2,2.1,2,2,2
2,2.14,2,2,2
2,3.9,3,2,2
2,2.1,2,2,2
2,2.1,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.1,2,2,2
2,2.1,2,2,2
2,3.9,3,3,3
2,3.9,3,3,3
0,2.14,2,2,2
1,4.111,4,2,2
2,2.14,2,2,2
2,2.1,2,2,2
2,2.1,2,2,2
2,2.1,2,2,2
2,3.9,3,3,3
2,2.1,2,2,2
2,2.14,2,2,2
0,2.14,2,2,2
1,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.1,2,2,2
1,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,4.112,4,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.1,2,2,2
2,3.9,3,3,3
2,3.9,3,3,3
2,3.9,3,3,3
2,3.9,3,3,3
2,3.9,3,3,3
2,1.12,1,1,1
2,3.9,3,3,3
2,2.1,2,3,3
1,3.9,3,3,3
2,3.9,3,3,3
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,3.9,3,3,3
2,3.9,3,3,3
2,3.9,3,3,3
2,3.9,3,3,3
2,3.9,3,3,3
2,3.9,3,3,3
2,3.9,3,3,3
0,3.9,3,3,3
0,2.14,2,2,0.1
0,2.14,2,2,0.1
2,2.14,2,2,2.1
2,2.14,2,2,2.1
2,3.9,3,3,2.1
2,3.9,3,3,3
2,2.1,2,3,3
2,2.1,2,3,3
2,3.9,3,3,3
2,3.9,3,3,3
2,3.9,3,3,3
2,3.9,3,3,3
2,2.1,2,3,3
2,3.9,3,3,3
2,2.1,2,3,3
2,3.9,3,3,3
2,3.9,3,3,3
2,2.1,2,3,3
2,2.1,2,3,3
2,3.9,3,3,3
2,3.9,3,3,3
2,3.9,3,3,3
2,3.9,3,3,3
2,3.9,3,3,3
2,3.9,3,3,3
2,3.9,3,3,3
2,3.9,3,3,3
2,2.1,2,3,3
2,3.9,3,3,3
2,3.9,3,3,3
2,3.9,3,3,3
2,3.9,3,3,3
2,3.9,3,3,3
0,1.12,1,1,1
1,2.14,2,2,2
0,1.12,1,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
1,1.7,1,2,2
1,2.2,2,2,2
0,2.2,2,2,2
1,2.14,2,2,2
2,2.2,2,2,2
1,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
1,1.13,1,1,1
1,2.14,2,2,2
1,1.12,1,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,0.3,0,0,0
2,0.3,0,0,0
2,2.14,2,0,0
2,2.14,2,0,2.1
0,0.15,0,0,0.1
1,1.12,1,1,1.1
2,2.14,2,2,2.1
2,2.14,2,2,2.1
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,3.9,3,3,3
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
0,2.14,2,2,2
0,0.3,0,0,0.1
1,1.12,1,1,1
2,2.14,2,2,2
0,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
0,1.12,1,2,0.1
0,0.15,0,2,0.1
0,2.14,2,2,0.1
1,4.111,4,2,1.1
2,2.14,2,2,2.1
2,2.14,2,2,2.1
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
4,2.14,2,2,2
4,2.14,2,2,2
4,2.14,2,2,2
4,2.1,2,2,2
4,2.14,2,2,2
4,2.14,2,2,2
4,4.111,4,2,2
4,2.14,2,2,2
4,4.111,4,2,2
4,2.14,2,2,2
4,2.14,2,2,2
4,2.14,2,2,2
4,2.1,2,2,2
4,4.111,4,2,2
4,1.12,1,2,2
4,1.12,1,2,2
4,3.9,3,3,3
4,4.111,4,4,4
4,1.12,1,4,4
4,2.1,2,4,4
4,4.111,4,4,4
4,2.1,2,4,4
4,4.111,4,4,4
4,3.9,3,4,4
4,4.111,4,4,4
4,4.111,4,4,4
4,2.14,2,4,4
4,4.111,4,4,4
4,3.9,3,4,4
4,2.1,2,4,4
4,2.1,2,4,4
4,4.111,4,4,4
4,1.12,1,4,4
4,4.111,4,4,4
4,2.14,2,4,4
4,1.12,1,4,4
4,4.111,4,4,4
4,4.111,4,4,4
4,4.111,4,4,4
4,2.1,2,2,2
4,3.9,3,2,2
4,2.1,2,2,4.1
0,0.15,0,2,0.1
0,2.14,2,2,0.1
4,2.14,2,2,4.1
4,4.111,4,2,4.1
4,2.14,2,2,2
4,2.1,2,2,2
4,2.14,2,2,2
4,2.1,2,2,2
4,2.1,2,2,2
4,3.9,3,2,2
4,2.1,2,2,2
4,3.9,3,3,3
4,3.9,3,3,3
4,3.9,3,3,3
4,3.9,3,3,3
4,3.9,3,3,3
4,2.1,2,2,2
4,2.1,2,2,2
4,2.1,2,2,2
4,2.1,2,2,2
4,4.111,4,2,2
4,2.14,2,2,2
4,3.9,3,2,2
4,2.1,2,2,2
4,2.1,2,2,2
4,2.1,2,2,2
4,1.12,1,2,4.1
0,2.14,2,2,0.1
4,1.7,1,2,4.1
4,2.14,2,2,4.1
4,2.14,2,2,4.1
4,4.111,4,4,4
4,2.14,2,4,4
4,2.14,2,4,4
4,2.14,2,4,4
4,2.14,2,4,4
4,4.111,4,4,4
4,4.112,4,4,4
4,1.13,1,1,1
4,2.14,2,2,2
4,2.14,2,2,2
4,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
0,2.14,2,2,2
1,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.1,2,2,2
2,3.9,3,3,3
2,2.14,2,2,2
2,4.112,4,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,3.9,3,3,3
2,3.9,3,3,3
1,2.14,2,3,3
2,3.9,3,3,3
2,2.14,2,2,2
2,2.14,2,2,2
2,3.9,3,3,3
2,3.9,3,3,2.1
1,2.14,2,3,1.1
2,3.9,3,3,2.1
2,2.1,2,3,2.1
2,3.9,3,3,2.1
2,3.9,3,3,3
2,2.1,2,3,3
2,3.9,3,3,3
2,3.9,3,3,3
2,3.9,3,3,3
2,3.9,3,3,3
2,3.9,3,3,3
2,2.1,2,2,2
2,2.14,2,2,2
1,1.12,1,2,2
1,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2.1
0,0.15,0,0,0.1
1,4.111,4,1,1.1
1,2.14,2,2,1.1
1,2.14,2,2,1.1
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2.1
0,0.15,0,2,0.1
1,2.14,2,2,1.1
1,1.12,1,2,1.1
2,2.14,2,2,2.1
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
0,1.13,1,1,1
1,1.12,1,1,1
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
1,0.3,0,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
1,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2.1
0,0.3,0,2,0.1
1,2.8,2,2,1.1
2,2.14,2,2,2.1
2,2.14,2,2,2.1
2,2.14,2,2,2
2,2.14,2,2,2
1,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2
2,2.14,2,2,2.1
0,0.15,0,2,0.1
1,2.14,2,2,1.1
2,2.14,2,2,2.1
2,2.14,2,2,2.1
1,2.14,2,2,1.1
2,2.14,2,2,2.1
2,2.14,2,2,2.1
2,2.14,2,2,2.1
4,4.111,4,2,2
4,2.14,2,2,2
4,2.14,2,2,2
4,2.14,2,2,2
